Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1970 [YR1970],1974 [YR1974],1980 [YR1980],1990 [YR1990],2000 [YR2000],2010 [YR2010],2020 [YR2020],2021 [YR2021]
Cote d'Ivoire,CIV,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,0,0,0,0,0,0,0
Djibouti,DJI,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,0,0,0,0,0,0,0,0
Djibouti,DJI,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,1,1,1,1
Djibouti,DJI,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,1,1,1,1,1,1,1,1
Djibouti,DJI,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,0,0,0,0,0,0,0,0
Djibouti,DJI,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,0,0,0,0,0,0,0,0
Djibouti,DJI,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,0,0,0,0,0,0,0,0
Djibouti,DJI,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,EGY,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,1,1,1,1,1,1,1,1
Egypt,EGY,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,0,0,0,0,0,1,1,1
Egypt,EGY,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,1,1,1,1,1,1,1,1
Egypt,EGY,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,1,1,1,1,1,1,1,1
Egypt,EGY,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,0,0,1
Egypt,EGY,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,0,0,0,0,0,0,0,0
Egypt,EGY,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,41.1,NA,NA,NA
Egypt,EGY,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,32.7,NA,NA,NA
Egypt,EGY,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,0.4,NA,NA,NA
Egypt,EGY,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,1.1,NA,NA,NA
Egypt,EGY,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,24.8,NA,NA,NA
Egypt,EGY,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,25.8,NA,NA,NA
Egypt,EGY,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,12.3,NA,NA,NA
Egypt,EGY,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,2.2,NA,NA,NA
Egypt,EGY,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,1.7,NA,NA,NA
Egypt,EGY,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,57.9,NA,NA,NA
Egypt,EGY,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,5.2,NA,NA,NA
Egypt,EGY,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,0.4,NA,NA,NA
Egypt,EGY,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,3,NA,NA,NA
Egypt,EGY,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,33.5,NA,NA,NA
Egypt,EGY,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,57.9,NA,NA,NA
Egypt,EGY,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,EGY,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,70.3,NA,NA,NA
Egypt,EGY,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,80.6,NA,NA,NA
Egypt,EGY,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,65.5,NA,NA,NA
Egypt,EGY,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,38.7,NA,NA,NA
Egypt,EGY,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,17.9,NA,NA,NA
Egypt,EGY,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,57.5,NA,NA,NA
Egypt,EGY,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,29.7,NA,NA,NA
Equatorial Guinea,GNQ,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,0,0,0,0,1,1,1,1
Eritrea,ERI,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,0,0,0,1,1,1,1
Eritrea,ERI,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,0,0,0
Eritrea,ERI,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,1,1,1,1,1,1,1,1
Eritrea,ERI,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,0,0,0,0,0,0,0,0
Eritrea,ERI,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,0,0,0,0,0,1,1,1
Ethiopia,ETH,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,0,0,0,0,1,1,1
Ethiopia,ETH,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Ethiopia,ETH,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,1,1,1,1,1,1,1,1
Ethiopia,ETH,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,1,1,1,1,1,1,1,1
Ethiopia,ETH,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,1,1,1,1,1,1,1,1
Ethiopia,ETH,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,1,1,1,1,1,1,1,1
Ethiopia,ETH,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,0,0,0
